customerid	AddressType	AddressLine1	AddressLine2	City	StateProvinceName	PostalCode	CountryRegionName
16321	Home	7058 Crestwood Circle	NULL	Billericay	England	CM11	United Kingdom
28053	Home	7059 Garrow Dr.	NULL	Beverly Hills	California	90210	United States
16488	Home	7059 Garrow Dr.	NULL	Hobart	Tasmania	7001	Australia
21323	Home	706 Petarct	NULL	Port Orchard	Washington	98366	United States
16929	Home	7061 Eaker Way	NULL	Hobart	Tasmania	7001	Australia
25711	Home	7062 Clayton Rd.	NULL	South Melbourne	Victoria	3205	Australia
11288	Home	7062 Starflower Drive	NULL	Burbank	California	91502	United States
20347	Home	7062 Starflower Drive	NULL	San Gabriel	California	91776	United States
16719	Home	7063 S. 107th Street	NULL	Burlingame	California	94010	United States
16300	Home	7064 Alpha Way	NULL	Stoke-on-Trent	England	AS23	United Kingdom
11273	Home	7064 Cypress Ave	NULL	La Jolla	California	92806	United States
13913	Home	7065 Rock Creek Way	NULL	Berkeley	California	94704	United States
17048	Home	7065 Rock Creek Way	NULL	Darlinghurst	New South Wales	2010	Australia
22946	Home	7068 Rock Drive	NULL	Lavender Bay	New South Wales	2060	Australia
19732	Home	7068 Rock Island Drive	NULL	Bellflower	California	90706	United States
28801	Home	707 Willcrest Circle	NULL	Everett	Washington	98201	United States
16609	Home	707 Willcrest Circle	NULL	Hobart	Tasmania	7001	Australia
14039	Home	7070 East Avenue	NULL	Sunbury	Victoria	3429	Australia
24233	Home	7070 Grasswood Ct.	NULL	West Covina	California	91791	United States
16822	Home	7070 W. Watson Court	NULL	Peterborough	England	PB12	United Kingdom
26275	Home	7070 W. Watson Court	NULL	Yakima	Washington	98901	United States
20102	Home	7072 Meadow Lane	NULL	Renton	Washington	98055	United States
19906	Home	7072 Meadow Lane	NULL	York	England	Y024 1GF	United Kingdom
17174	Home	7073 Boxer Blvd	NULL	Coronado	California	92118	United States
22510	Home	7074 Crown Court	NULL	Runcorn	England	TY31	United Kingdom
15939	Home	7074 Crown Court	NULL	Tacoma	Washington	98403	United States
11101	Home	7074 N. Spoonwood Court	NULL	Cranbourne	Victoria	3977	Australia
26858	Home	7074 N. Spoonwood Court	NULL	Warrington	England	WA1	United Kingdom
19128	Home	7076 Sol Street	NULL	Lakewood	California	90712	United States
27584	Home	7076 Sol Street	NULL	South Melbourne	Victoria	3205	Australia
16723	Home	7076 Terry Lynn Lane	NULL	Burlingame	California	94010	United States
12020	Home	7076 Terry Lynn Lane	NULL	Port Hammond	British Columbia	V6B 3P7	Canada
29178	Home	7077 Blue Jay Drive	NULL	North Ryde	New South Wales	2113	Australia
17610	Home	7077 Blue Jay Drive	NULL	San Diego	California	92102	United States
14321	Home	7078 Kenston Dr.	NULL	Sunbury	Victoria	3429	Australia
22837	Home	7079 Green Leaf Drive	NULL	London	England	SW8 1XD	United Kingdom
16790	Home	7079 Green Leaf Drive	NULL	Portland	Oregon	97205	United States
14155	Home	708 Bonifacio	NULL	Newcastle upon Tyne	England	NT20	United Kingdom
16562	Home	708 Bonifacio	NULL	Oxford	England	OX1	United Kingdom
18058	Home	708 Pine St	NULL	Berkeley	California	94704	United States
23429	Home	7080 Bayview Circle	NULL	Hawthorne	Queensland	4171	Australia
19537	Home	7080 Bayview Circle	NULL	Milwaukie	Oregon	97222	United States
25003	Home	7081 Willow Pass Road	NULL	Bellingham	Washington	98225	United States
16835	Home	7082 45th St	NULL	Burien	Washington	98168	United States
12450	Home	7084 Catanzaro Way	NULL	Imperial Beach	California	91932	United States
18127	Home	7084 Catanzaro Way	NULL	London	England	W1N 9FA	United Kingdom
28010	Home	7085 North 29th St	NULL	Oregon City	Oregon	97045	United States
11260	Home	7085 Solano Drive	NULL	Burlingame	California	94010	United States
29188	Home	7085 Valley Run	NULL	Hawthorne	Queensland	4171	Australia
11708	Home	7085 Valley Run	NULL	Lincoln Acres	California	91950	United States
23847	Home	7086 C Wharton Way	NULL	Beaverton	Oregon	97005	United States
16064	Home	7086 C Wharton Way	NULL	Santa Cruz	California	95062	United States
19342	Home	7086 O St.	NULL	London	England	EC1R 0DU	United Kingdom
29225	Home	7086 O St.	NULL	Port Orchard	Washington	98366	United States
11501	Home	7089 Monti Circle	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
16497	Home	7089 Monti Circle	NULL	Sooke	British Columbia	V0	Canada
23374	Home	7090 C. Mount Hood	NULL	Santa Cruz	California	95062	United States
21173	Home	7090 C. Mount Hood	NULL	Wollongong	New South Wales	2500	Australia
15128	Home	7090 Peabody Road	NULL	Rockhampton	Queensland	4700	Australia
15740	Home	7091 Clemson Court	NULL	Beaverton	Oregon	97005	United States
20401	Home	7091 Clemson Court	NULL	Burlingame	California	94010	United States
29210	Home	7091 Glen Arms Dr.	NULL	Everett	Washington	98201	United States
25043	Home	7094 Salvio St.	NULL	Burlingame	California	94010	United States
20432	Home	7094 Salvio St.	NULL	Lynnwood	Washington	98036	United States
11810	Home	7095 Curletto Dr.	NULL	Bremerton	Washington	98312	United States
21615	Home	7095 Thames Drive	NULL	Concord	California	94519	United States
18378	Home	7097 Algiers Drive	NULL	Santa Monica	California	90401	United States
15620	Home	7098 Walnut Blvd.	NULL	London	England	W1X3SE	United Kingdom
14365	Home	7098 Walnut Blvd.	NULL	Long Beach	California	90802	United States
28482	Home	71 Flora Ave	NULL	Brisbane	Queensland	4000	Australia
18927	Home	71 Flora Ave	NULL	Langford	British Columbia	V9	Canada
17760	Home	71 Tobi Drive	NULL	Esher-Molesey	England	EM15	United Kingdom
19999	Home	71 Tobi Drive	# 778	La Jolla	California	92806	United States
15555	Home	71 Westwood Lane	NULL	Palo Alto	California	94303	United States
28713	Home	71, avenue de la Gare	NULL	Colombes	Hauts de Seine	92700	France
15673	Home	71, avenue de la Gare	NULL	Versailles	Yveline	78000	France
24190	Home	71, avenue Reille	NULL	Bobigny	Seine Saint Denis	93000	France
12212	Home	71, avenue Reille	NULL	Versailles	Yveline	78000	France
16423	Home	71, rue Faubourg St Antoine	NULL	Les Ulis	Essonne	91940	France
25705	Home	710 Longbrook Way	NULL	Perth	South Australia	6006	Australia
12024	Home	710 Longbrook Way	NULL	Port Orchard	Washington	98366	United States
16404	Home	710, rue Surcouf	NULL	Paris	Seine (Paris)	75009	France
22839	Home	7101 Stillwater Ct.	NULL	Gold Coast	Queensland	4217	Australia
26129	Home	7102 Serrano Way	NULL	Coffs Harbour	New South Wales	2450	Australia
24679	Home	7103 Quiet Place Drive	NULL	Novato	California	94947	United States
18327	Home	7104 May Way	NULL	Berkeley	California	94704	United States
20214	Home	7104 Roland Ct.	NULL	Hervey Bay	Queensland	4655	Australia
20702	Home	7104 Roland Ct.	NULL	Oakland	California	94611	United States
27982	Home	7106 Cynthia Drive	NULL	Darlinghurst	New South Wales	2010	Australia
13861	Home	7106 Cynthia Drive	NULL	Renton	Washington	98055	United States
15885	Home	7106 Roland Dr.	NULL	Sedro Woolley	Washington	98284	United States
22275	Home	7107 Kingsford Dr.	NULL	Lincoln Acres	California	91950	United States
12359	Home	7107 Kingsford Dr.	NULL	Milsons Point	New South Wales	2061	Australia
27969	Home	7107 Vista Valley Rd.	NULL	Brisbane	Queensland	4000	Australia
24981	Home	711 Houston Ct.	NULL	Puyallup	Washington	98371	United States
22778	Home	711 Sweetwater Drive	NULL	Bellflower	California	90706	United States
13243	Home	711 Sweetwater Drive	NULL	Lake Oswego	Oregon	97034	United States
19735	Home	7111 Atchinson Stage Ct	# 180	La Jolla	California	92806	United States
11886	Home	7111 Concord Ct.	NULL	Santa Monica	California	90401	United States
21454	Home	7111 Stinson	Unit E	Concord	California	94519	United States
21450	Home	7111 Stinson	Unit E	Vancouver	British Columbia	V7L 4J4	Canada
14550	Home	7111, avenue Foch	NULL	Colomiers	Garonne (Haute)	31770	France
12619	Home	7112 Thistle Court	NULL	Oxford	England	OX1	United Kingdom
11351	Home	7113 Eastgate Ave.	NULL	London	England	W10 6BL	United Kingdom
18729	Home	7113 Eastgate Ave.	NULL	Melton	Victoria	3337	Australia
19341	Home	7113 Ranch Valley Ct	NULL	Oxford	England	OX14 4SE	United Kingdom
20462	Home	7113 Reliez Valley Ct	NULL	Woodland Hills	California	91364	United States
22238	Home	7114 Ceemar Court	NULL	Lebanon	Oregon	97355	United States
20608	Home	7114 SeaView Court	NULL	Sunbury	Victoria	3429	Australia
26076	Home	7114 South Royal Links	NULL	Langford	British Columbia	V9	Canada
11305	Home	7118 Elliott Dr.	NULL	Chula Vista	California	91910	United States
25582	Home	7118 Elliott Dr.	NULL	Gateshead	England	GA10	United Kingdom
17793	Home	7119 Concord	NULL	York	England	Y03 4TN	United Kingdom
19559	Home	7119 Iowa Drive	NULL	Milsons Point	New South Wales	2061	Australia
11666	Home	7119 Iowa Drive	NULL	Torrance	California	90505	United States
25615	Home	7119 Panoramic Drive	NULL	Leeds	England	LE18	United Kingdom
20004	Home	712 Sweetwater Drive	NULL	Concord	California	94519	United States
26324	Home	712 Sweetwater Drive	NULL	Redmond	Washington	98052	United States
23865	Home	7120 Panoramic Drive	NULL	Burnaby	British Columbia	V3J 6Z3	Canada
17589	Home	7120 Panoramic Drive	NULL	Issaquah	Washington	98027	United States
20231	Home	7121 Oakleaf Ct.	NULL	Bendigo	Victoria	3550	Australia
11747	Home	7121 Oakleaf Ct.	NULL	Edmonds	Washington	98020	United States
11308	Home	7122 Athene Dr.	NULL	Oregon City	Oregon	97045	United States
28338	Home	7122 Athene Dr.	NULL	Rhodes	New South Wales	2138	Australia
25431	Home	7125 Melinda Court	NULL	Burlingame	California	94010	United States
23408	Home	7125 Rollinghill Way	NULL	Sydney	New South Wales	1002	Australia
26487	Home	7126 Edie Ct.	NULL	Beaverton	Oregon	97005	United States
15886	Home	7126 Edie Ct.	NULL	Lemon Grove	California	91945	United States
13834	Home	7126, avenue de l´Europe	NULL	Morangis	Essonne	91420	France
21932	Home	7127 Los Gatos Court	NULL	Colma	California	94014	United States
21934	Home	7128 Joan Ave.	NULL	Glendale	California	91203	United States
26836	Home	7128 Joan Ave.	NULL	Runcorn	England	TY31	United Kingdom
23271	Home	7128 Paris Lane	NULL	Beverly Hills	California	90210	United States
19792	Home	7128 Paris Lane	NULL	North Ryde	New South Wales	2113	Australia
26739	Home	7128 Seaview Avenue	NULL	Newcastle	New South Wales	2300	Australia
24386	Home	7128 Seaview Avenue	NULL	Westminster	British Columbia	V3L 1H4	Canada
15056	Home	7129 Corte Bonita	NULL	London	England	C2H 7AU	United Kingdom
12069	Home	7129 N Larwin Ave.	NULL	Chula Vista	California	91910	United States
15662	Home	7129 Oakmead	NULL	York	England	YO15	United Kingdom
15511	Home	7132 Rainier Dr.	NULL	Sooke	British Columbia	V0	Canada
18942	Home	7134 Oakwood Cir	NULL	Bellflower	California	90706	United States
27530	Home	7134 Oakwood Cir	NULL	Spring Valley	California	91977	United States
16611	Home	7135 Pinehurst Court	NULL	Port Macquarie	New South Wales	2444	Australia
15495	Home	7136 Almond Drive	NULL	Chula Vista	California	91910	United States
21604	Home	7136 Almond Drive	NULL	Downey	California	90241	United States
23498	Home	714 Las Trampas Road	NULL	Oak Bay	British Columbia	V8P	Canada
11244	Home	7140 Camelback Road	NULL	Runcorn	England	TY31	United Kingdom
14645	Home	7141 Second Ave.	NULL	Grossmont	California	91941	United States
26135	Home	7141 Second Ave.	NULL	Malabar	New South Wales	2036	Australia
21627	Home	7142 Duck Horn Court	NULL	Burlingame	California	94010	United States
26139	Home	7144 Augustine Drive	NULL	Matraville	New South Wales	2036	Australia
27894	Home	7144 Flagstone Way	NULL	Leeds	England	LE18	United Kingdom
24760	Home	7144 Flagstone Way	NULL	Woodburn	Oregon	97071	United States
26518	Home	7145 Matchstick Drive	NULL	Long Beach	California	90802	United States
26732	Home	7148 Elmhurst Lane	NULL	San Carlos	California	94070	United States
14938	Home	715 Pheasant Circle	NULL	London	England	EC1R 0DU	United Kingdom
19394	Home	715 Pheasant Circle	NULL	Newton	British Columbia	V2L3W8	Canada
12162	Home	7150 N. Broadway	NULL	La Jolla	California	92806	United States
13762	Home	7150 San Miguel Circle	NULL	Royal Oak	British Columbia	V8X	Canada
21419	Home	7151 Corte Bonita	NULL	Coronado	California	92118	United States
25480	Home	7151 Corte Bonita	NULL	Kirkby	England	KB9	United Kingdom
18993	Home	7153 Bellord Ct	# 18	Berkeley	California	94704	United States
17065	Home	7154 Broadway	NULL	Gold Coast	Queensland	4217	Australia
18228	Home	7154 Broadway	NULL	Santa Cruz	California	95062	United States
22061	Home	7156 Rose Dr.	NULL	Cerritos	California	90703	United States
11020	Home	7156 Rose Dr.	NULL	Metchosin	British Columbia	V9	Canada
17644	Home	7157 Park Lane Circle	NULL	Watford	England	WA3	United Kingdom
12855	Home	7158 Waterview Place	NULL	Leeds	England	LE18	United Kingdom
12505	Home	7158 Waterview Place	NULL	Stoke-on-Trent	England	AS23	United Kingdom
25065	Home	7159 Shell Circle	NULL	Seattle	Washington	98104	United States
24671	Home	716 Anchor Drive	NULL	Newton	British Columbia	V2M1N7	Canada
26377	Home	7161 Broadway St	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
14675	Home	7164 Mepham Drive	NULL	Hervey Bay	Queensland	4655	Australia
11842	Home	7164 Pinncale Drive	NULL	Olympia	Washington	98501	United States
22461	Home	7164 Pinncale Drive	NULL	Watford	England	WA3	United Kingdom
20413	Home	7165 Brock Lane	NULL	Berkeley	California	94704	United States
25106	Home	7165 Foothill Way	NULL	East Brisbane	Queensland	4169	Australia
23197	Home	7165 Foothill Way	NULL	Los Angeles	California	90012	United States
11848	Home	7166 Brock Lane	NULL	Yakima	Washington	98901	United States
13731	Home	7168 Belmont	NULL	Coronado	California	92118	United States
19782	Home	7168 Belmont	NULL	South Melbourne	Victoria	3205	Australia
12877	Home	7169 Jane Ct.	NULL	Sedro Woolley	Washington	98284	United States
23403	Home	717 Pheasant Circle	NULL	Bremerton	Washington	98312	United States
26266	Home	717 Ridge Park Drive	NULL	Bellingham	Washington	98225	United States
14909	Home	717 Ridge Park Drive	NULL	Corvallis	Oregon	97330	United States
13392	Home	717 Westwood Court	NULL	Beaverton	Oregon	97005	United States
25894	Home	717 Westwood Court	NULL	Burbank	California	91502	United States
22320	Home	7172 Parkway Drive	NULL	Berkshire	England	RG11 5TP	United Kingdom
15469	Home	7172 Parkway Drive	NULL	Santa Cruz	California	95062	United States
27534	Home	7173 Oak Creek Ct	NULL	Burlingame	California	94010	United States
16990	Home	7173 Oak Creek Ct	NULL	San Diego	California	92102	United States
24821	Home	7174 Ravenwood	NULL	Yakima	Washington	98901	United States
24923	Home	7176 A St.	NULL	North Sydney	New South Wales	2055	Australia
16978	Home	7176 A St.	NULL	Tacoma	Washington	98403	United States
24425	Home	7176 Chatworth	NULL	Bremerton	Washington	98312	United States
28145	Home	7177 Danesta Dr.	NULL	Burbank	California	91502	United States
27524	Home	7177 Danesta Dr.	NULL	Burien	Washington	98168	United States
18518	Home	7177 Marsh Drive	NULL	Lynnwood	Washington	98036	United States
13491	Home	7177 Santa Rosa	NULL	Haney	British Columbia	V2W 1W2	Canada
11999	Home	7177 Santa Rosa	NULL	Newcastle	New South Wales	2300	Australia
23846	Home	7178 B Avenue I	NULL	Vancouver	British Columbia	V7L 4J4	Canada
25436	Home	7178 Cancroft Road	NULL	Newport Beach	California	92625	United States
25257	Home	7179 Golden Rain	NULL	Chula Vista	California	91910	United States
15820	Home	7179 Golden Rain	NULL	Issaquah	Washington	98027	United States
24020	Home	7179 Montana	NULL	Cheltenham	England	GL50	United Kingdom
27646	Home	7182 Benedict Ct	NULL	Imperial Beach	California	91932	United States
22264	Home	7182 Olive Hill	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
17961	Home	7182 Olive Hill	NULL	Maidenhead	England	SL67RJ	United Kingdom
14867	Home	7185 St George Dr	NULL	Oak Bay	British Columbia	V8P	Canada
22917	Home	7185 West Cliff Place	NULL	Warrnambool	Victoria	3280	Australia
17022	Home	7185 Westcliffe Place	NULL	San Gabriel	California	91776	United States
27453	Home	7186 N. Thompson Rd.	NULL	Coronado	California	92118	United States
14670	Home	7186 N. Thompson Rd.	NULL	Lane Cove	New South Wales	1597	Australia
26297	Home	7186 View Dr.	NULL	Lebanon	Oregon	97355	United States
13368	Home	7188 Viewpoint Ct	NULL	Renton	Washington	98055	United States
23314	Home	7188 Viewpoint Ct	NULL	South Melbourne	Victoria	3205	Australia
25042	Home	7189 Candle Dr	NULL	Bellflower	California	90706	United States
28692	Home	7189 Sherry Circle	NULL	London	England	W1N 9FA	United Kingdom
23342	Home	719 Sycamore Drive	NULL	Chula Vista	California	91910	United States
29110	Home	719 Sycamore Drive	NULL	Los Angeles	California	90012	United States
24420	Home	719 William Way	NULL	Puyallup	Washington	98371	United States
11097	Home	719 William Way	NULL	Warrnambool	Victoria	3280	Australia
20306	Home	7191 Margo Drive	NULL	Concord	California	94519	United States
15168	Home	7194 Fourth St.	NULL	Port Orchard	Washington	98366	United States
23008	Home	7194 Fourth St.	NULL	Rockhampton	Queensland	4700	Australia
21298	Home	7194 Rosina Court	NULL	Lebanon	Oregon	97355	United States
13154	Home	7196 Glen Wood Drive	NULL	Edmonds	Washington	98020	United States
19113	Home	7197 Fox Way	NULL	Royal Oak	British Columbia	V8X	Canada
13903	Home	7198 Alvecedo	NULL	El Cajon	California	92020	United States
23420	Home	7198 Alvecedo	NULL	Hobart	Tasmania	7001	Australia
23254	Home	7199 Natalie Drive	NULL	Chula Vista	California	91910	United States
12317	Home	7199 Natalie Drive	NULL	Oxford	England	OX1	United Kingdom
18496	Home	7199 Santa Fe Dr.	NULL	Hervey Bay	Queensland	4655	Australia
27050	Home	7199 Santa Fe Dr.	NULL	Lake Oswego	Oregon	97034	United States
14816	Home	72 Juliet Court	NULL	Kirkby	England	KB9	United Kingdom
15696	Home	72, place Beaubernard	NULL	Pantin	Seine Saint Denis	93500	France
12732	Home	72, rue de Berri	NULL	Orleans	Loiret	45000	France
28835	Home	7201 Elk Dr.	NULL	Coronado	California	92118	United States
11461	Home	7201 Elk Dr.	NULL	Lavender Bay	New South Wales	2060	Australia
18691	Home	7202 Sun View Court	NULL	Lane Cove	New South Wales	1597	Australia
12940	Home	7202 Sun View Court	NULL	Santa Monica	California	90401	United States
27523	Home	7207 Peabody Road	NULL	Bellingham	Washington	98225	United States
28732	Home	7207 Peabody Road	NULL	Gateshead	England	GA10	United Kingdom
14462	Home	7207 St. Andrews Way	NULL	Beverly Hills	California	90210	United States
29240	Home	7207 St. Andrews Way	NULL	Westminster	British Columbia	V3L 1H4	Canada
16706	Home	7207 Sycamore Dr.	NULL	Darlinghurst	New South Wales	2010	Australia
16898	Home	7207 Sycamore Dr.	NULL	West Covina	California	91791	United States
21437	Home	7208 Peach Place	NULL	Chula Vista	California	91910	United States
24334	Home	7208 Peach Place	NULL	Novato	California	94947	United States
12028	Home	7212 Santa Maria Ct.	NULL	Lemon Grove	California	91945	United States
18409	Home	7214 Elliott Dr	NULL	Bellflower	California	90706	United States
